slug,archetype,confidence,importance,difficulty,module,topic,title,file,status
cloud-cost-optimization-finops-java-backend-40-percent,A,medium,,medium,cloud-native,cost-optimization,"Cloud Cost Optimization: FinOps, Rightsizing, Spot, Autoscaling, Data Transfer, and Observability Costs",content/java-backend-intermediate/cloud-native/cost-optimization/complete-qa.json,legacy
deployment-strategies-rolling-blue-green-canary-progressive,A,medium,,medium,cloud-native,deployment-strategies,"Deployment Strategies: Rolling, Blue/Green, Canary, Shadow, Feature Flags",content/java-backend-intermediate/cloud-native/deployment-strategies/complete-qa.json,legacy
disaster-recovery-rpo-rto-strategies-java-services,A,medium,,medium,cloud-native,disaster-recovery,"Disaster Recovery: RPO, RTO, Strategies, and Game Day",content/java-backend-intermediate/cloud-native/disaster-recovery/complete-qa.json,legacy
deploy-spring-boot-app-cloud-run,A,medium,,medium,gcp,gcp-compute-and-deployment,Deploying a Spring Boot Application to Google Cloud Run,content/java-backend-intermediate/gcp/gcp-compute-and-deployment/complete-qa.json,legacy
gke-vs-cloud-run-java-apps,B,medium,,medium,gcp,gcp-compute-and-deployment,GKE vs Cloud Run: Choosing the Right Platform for Java Applications,content/java-backend-intermediate/gcp/gcp-compute-and-deployment/complete-qa.json,legacy
bigquery-java-query,A,medium,,medium,gcp,gcp-core-services,Google BigQuery Explained and Java Query Examples,content/java-backend-intermediate/gcp/gcp-core-services/complete-qa.json,legacy
cloud-spanner-vs-cloud-sql,E,high,,medium,gcp,gcp-core-services,Cloud Spanner vs Cloud SQL: When to Use Each,content/java-backend-intermediate/gcp/gcp-core-services/complete-qa.json,legacy
google-cloud-pubsub-with-spring,A,medium,,medium,gcp,gcp-messaging,Integrating Google Cloud Pub/Sub with Spring Boot,content/java-backend-intermediate/gcp/gcp-messaging/complete-qa.json,legacy
monitor-java-applications-gcp-cloud-monitoring,A,medium,,medium,gcp,gcp-observability,Monitoring Java Applications on GCP with Cloud Monitoring,content/java-backend-intermediate/gcp/gcp-observability/complete-qa.json,legacy
gcp-secret-manager-spring-boot,A,medium,,medium,gcp,gcp-security-and-iam,Integrating GCP Secret Manager with Spring Boot,content/java-backend-intermediate/gcp/gcp-security-and-iam/complete-qa.json,legacy
multi-region-architecture-active-active-active-passive-tradeoffs,B,medium,,hard,cloud-native,multi-region-architecture,"Multi-Region Architecture: Active-Passive vs Active-Active, Data Strategies, Trade-offs",content/java-backend-intermediate/cloud-native/multi-region-architecture/complete-qa.json,legacy
cloud-bill-reduction-500k-month-40-percent-slo-safe,D,high,,hard,cloud-native,scenario-based,Scenario: Cutting a $500K/month AWS Bill 40% in 90 Days Without Breaking SLOs,content/java-backend-intermediate/cloud-native/scenario-based/complete-qa.json,legacy
gcp-iam-authentication-spring-boot,A,medium,,hard,gcp,gcp-security-and-iam,Implementing GCP IAM Authentication in Spring Boot,content/java-backend-intermediate/gcp/gcp-security-and-iam/complete-qa.json,legacy
auto-scaling-groups-how-they-work,A,medium,,intermediate,aws-cloud,aws-core-services,Auto Scaling Groups — How They Work,content/java-backend-intermediate/aws-cloud/aws-core-services/complete-qa.json,legacy
aws-codepipeline-codebuild-deployment,A,medium,,intermediate,aws-cloud,aws-core-services,Deploying with AWS CodePipeline and CodeBuild,content/java-backend-intermediate/aws-cloud/aws-core-services/complete-qa.json,legacy
cloudwatch-metrics-alarms-spring-boot,A,medium,,intermediate,aws-cloud,aws-core-services,CloudWatch Metrics and Alarms for Spring Boot,content/java-backend-intermediate/aws-cloud/aws-core-services/complete-qa.json,legacy
core-aws-services-overview,A,medium,,intermediate,aws-cloud,aws-core-services,Core AWS Services Overview for Java Developers,content/java-backend-intermediate/aws-cloud/aws-core-services/complete-qa.json,legacy
vpc-fundamentals-java-developers,A,medium,,intermediate,aws-cloud,aws-core-services,"VPC Fundamentals for Java Developers (Subnets, Security Groups)",content/java-backend-intermediate/aws-cloud/aws-core-services/complete-qa.json,legacy
sqs-sns-eventbridge-comparison,B,medium,,intermediate,aws-cloud,aws-messaging,SQS vs SNS vs EventBridge — Messaging Service Comparison,content/java-backend-intermediate/aws-cloud/aws-messaging/complete-qa.json,legacy
deploy-spring-boot-ecs-fargate,A,medium,,intermediate,aws-cloud,ecs-and-fargate,Deploying Spring Boot to AWS ECS Fargate,content/java-backend-intermediate/aws-cloud/ecs-and-fargate/complete-qa.json,legacy
iam-roles-least-privilege,A,medium,,intermediate,aws-cloud,iam-and-security,IAM Roles and Policies — Least Privilege Principle,content/java-backend-intermediate/aws-cloud/iam-and-security/complete-qa.json,legacy
secrets-manager-vs-parameter-store,B,medium,,intermediate,aws-cloud,iam-and-security,AWS Secrets Manager vs Parameter Store,content/java-backend-intermediate/aws-cloud/iam-and-security/complete-qa.json,legacy
rds-aurora-dynamodb-comparison,B,medium,,intermediate,aws-cloud,rds-with-spring,RDS vs Aurora vs DynamoDB — When to Choose,content/java-backend-intermediate/aws-cloud/rds-with-spring/complete-qa.json,legacy
s3-integration-spring-boot,A,medium,,intermediate,aws-cloud,s3-storage,S3 Integration with Spring Boot,content/java-backend-intermediate/aws-cloud/s3-storage/complete-qa.json,legacy
lambda-spring-cloud-function,A,medium,,intermediate,aws-cloud,serverless,AWS Lambda with Spring Cloud Function,content/java-backend-intermediate/aws-cloud/serverless/complete-qa.json,legacy
